TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-11-11 16:44:18.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-135C
2025-11-11 16:44:18.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 16:44:18.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 16:44:19.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 16:44:19.652,1.344652676828491,0.7175326808829309,1.297263258140441,1.323962061168102,0.8273752076343124,0.6132171202235321,1.107968921014883,1.190834955010738,0.8111525590576385,0.3051659997355938,0.6541238108214475,1.332536290777046,0.5283987156733263,0.09408858743162501,0.215339959745576,0.6753777180051659,0.2015804532367188,-0.3074094805856292,-0.1844932411491712,0.1678688758239278,832.4542124542124,724.8717948717949,804.2490842490843,813.1135531135532,586.2637362637363,0.399292,0.075623,0.932922,13.570404,-4.015045,48.816071,355384.615385,132297362.637363,67880879.120879,92.537277,1,2,2,1,2,55.000000
2025-11-11 16:44:20.652,1.344652676828491,0.7175326808829309,1.290502813867539,1.323962061168102,0.8273752076343124,0.6132171202235321,1.1756977381571,1.190834955010738,0.8111525590576385,0.3051659997355938,0.6012127857194787,1.332536290777046,0.5283987156733263,0.09408858743162501,0.2828901676515789,0.6753777180051659,0.2015804532367188,-0.3074094805856292,-0.2662892831469317,0.1678688758239278,837.2893772893773,772.8205128205128,805.8608058608058,817.948717948718,531.0622710622711,0.397156,0.186157,0.980835,20.419159,-24.665985,37.787781,306227.106227,131554358.974359,67603663.003663,95.316322,1,2,1,1,2,55.000000
2025-11-11 16:44:20.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 16:44:21.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 16:44:21.653,1.344652676828491,0.7175326808829309,0.9722755501210393,1.323962061168102,0.8273752076343124,0.6132171202235321,0.3113042918503521,1.190834955010738,0.8111525590576385,0.3051659997355938,0.3103574040493824,1.332536290777046,0.5283987156733263,0.09408858743162501,0.03425831763747605,0.6753777180051659,0.2015804532367188,-0.3074094805856292,-0.0981342546340052,0.1678688758239278,800.6227106227107,712.3809523809524,741.3919413919414,811.9047619047619,763.1501831501831,0.222107,0.074219,0.935608,18.811646,-3.611298,45.630951,303809.523810,130220659.340659,67124981.684982,95.559288,1,2,1,1,2,55.000000
2025-11-11 16:44:22.653,1.344652676828491,0.7175326808829309,1.079165133994505,1.323962061168102,0.8273752076343124,0.6132171202235321,0.9230577942391194,1.190834955010738,0.8111525590576385,0.3051659997355938,0.2954742463668063,1.332536290777046,0.5283987156733263,0.09408858743162501,0.2592820731539853,0.6753777180051659,0.2015804532367188,-0.3074094805856292,0.08087090566456713,0.1678688758239278,813.919413919414,594.7252747252747,821.978021978022,806.2637362637363,508.4981684981685,0.337585,0.163086,0.882385,16.359253,1.891632,60.696716,303809.523810,128885347.985348,66796996.336996,95.559288,1,2,1,1,2,55.000000
2025-11-11 16:44:23.660,1.61899214899736,0.7175326808829309,1.1370172071348,1.323962061168102,1.314534248874221,0.6132171202235321,0.3564774698795911,1.190834955010738,1.202024634082146,0.3051659997355938,0.2186311357857483,1.332536290777046,1.057936777202328,0.09408858743162501,0.1812042050994558,0.6753777180051659,0.8952537542119975,-0.3074094805856292,-0.2375926511908567,0.1678688758239278,779.2673992673992,750.2564102564103,815.1282051282052,791.7582417582418,517.7655677655678,0.290833,0.142395,0.849426,1.906586,15.985413,18.849030,307032.967033,128040000.000000,66963809.523810,97.490211,1,1,1,1,1,55.000000
