TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-11-11 11:03:04.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-135C
2025-11-11 11:03:05.616,1.354508318184422,0.5509441083698781,0.3604063066646204,0.9582314458012798,1.271467837872792,0.1287158643570484,0.207086195675495,0.426911457089937,1.349209168791678,0.3045568319105056,0.5492088946441164,0.6561464818644874,1.087909964813259,0.40998122451365,0.5014324846055775,1.049053524017342,0.4382360714903744,0.2700414805628097,0.4491640028339677,0.7723298859297808,831.2454212454213,786.1172161172161,830.8424908424909,835.2747252747253,699.8901098901099,-0.128235,0.087402,0.986938,-0.770111,-1.742096,-0.358887,346520.146520,141827472.527473,82404908.424908,70.367126,1,1,1,1,1,50.000000
2025-11-11 11:03:06.615,1.350245769215654,0.3865880808634474,0.6881943006216222,0.8857968070258341,1.111126273817813,0.1877343873528816,0.2712799270801936,0.4265461015056242,1.400548212341794,0.360276178075539,0.7528934388730344,0.7164031621420417,1.16077424861923,0.4348558800419244,0.6001321262681918,0.957268403411214,0.4552540434074617,0.2165787033043594,0.2841448194185449,0.8257154365016902,797.3992673992674,788.5347985347986,811.9047619047619,805.8608058608058,695.0549450549451,-0.123352,0.098511,0.986877,-0.635529,-1.480408,0.052338,345714.285714,141958827.838828,82393626.373626,70.376602,1,1,1,1,1,50.000000
2025-11-11 11:03:07.614,1.288840768747986,0.2350530573026651,0.356217583817531,0.6346135894838378,0.903000513703211,-0.09719754176976288,-0.1135426540686441,0.3315828123558255,1.20916488561324,0.1199095369221546,0.4717865157405655,0.6601766782758468,1.176261289692584,0.3752577396793833,0.5753710697821516,0.8836962778011642,0.4332313221522653,0.2238447175282723,0.6391397115238783,0.8193389196047158,857.032967032967,793.3699633699634,819.1575091575091,831.6483516483516,653.1501831501831,-0.121399,0.093140,0.991699,-1.039276,-2.557068,-0.620575,347326.007326,141985421.245421,82275164.835165,68.930038,1,1,1,1,1,50.000000
2025-11-11 11:03:08.623,1.370073381812658,0.3410516453538835,-0.3243307377479028,0.5839736150679081,0.7883874690080181,-0.02009076039162797,-0.2300124284619479,0.4484497994788179,0.7242882960008774,0.0151082169324374,0.2194030061227109,0.7386096060193424,0.9453373711939563,0.3692922675677197,0.6060797416870944,0.9587510265849803,0.4470754329121808,0.1592936154878944,0.696105714694445,0.7728821459830334,811.9047619047619,786.5201465201466,810.6959706959707,800.2197802197802,687.8021978021978,-0.130005,0.086365,0.987854,-0.381317,-2.063599,0.059814,346520.146520,141768644.688645,82130109.890110,69.236282,1,1,1,1,1,50.000000
2025-11-11 11:03:09.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 11:03:09.615,1.323358753310724,0.5643633078107831,-0.2575138921867264,0.4130831167198075,0.5773536714511445,0.05780856843307854,-0.3444724893370159,0.4272063813082974,0.5248441028671468,0.06628594102758451,0.1081111870746109,0.6792804329349221,0.7779459725526193,0.2666679658534442,0.4830624864590959,0.9588353917178852,0.464375967915657,0.2003278346954625,0.4868920098924552,0.8129061091485182,1060.10989010989,730.9157509157509,775.6410256410256,989.1941391941392,730.5128205128206,-0.127625,0.081055,0.985107,0.478516,-1.742096,-1.757050,346520.146520,141365714.285714,82070476.190476,69.050224,1,1,1,1,1,50.000000
2025-11-11 11:03:10.614,1.323358753310724,0.4734535832295979,-0.2346142784481009,0.3381267707561404,0.5773536714511445,-0.1867248016562293,-0.6010092245829924,0.2159340122376569,0.5248441028671468,-0.09877765840138455,-0.01225244063855684,0.5184914165075869,0.7779459725526193,0.1800118062348063,0.3234975423684164,0.9600707061259454,0.464375967915657,0.1944575074607393,0.3958952998211883,0.8322916857692282,730.9157509157509,843.7362637362637,807.0695970695971,726.0805860805862,530.2564102564103,-0.123413,0.088074,0.987427,-0.687866,-3.058014,0.874786,347326.007326,141202124.542125,81956043.956044,67.366547,1,1,1,1,1,50.000000
2025-11-11 11:03:10.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 11:03:11.618,1.323358753310724,0.4734535832295979,-0.2346142784481009,0.3381267707561404,0.5773536714511445,-0.1867248016562293,-0.6010092245829924,0.2159340122376569,0.5248441028671468,-0.09877765840138455,-0.01225244063855684,0.5184914165075869,0.7779459725526193,0.1800118062348063,0.3234975423684164,0.9600707061259454,0.464375967915657,0.1944575074607393,0.3958952998211883,0.8322916857692282,971.4652014652015,738.974358974359,780.8791208791209,954.1391941391942,684.5787545787546,-0.133301,0.087830,0.986755,3.738403,-0.530853,-10.489960,345714.285714,141157802.197802,81931062.271062,65.339622,1,1,1,1,1,50.000000
2025-11-11 11:03:11.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
