TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-11-11 13:55:35.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-135C
2025-11-11 13:55:35.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 13:55:36.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 13:55:36.272,0.7538768819007898,0.2833148304676688,0.9321475171458881,0,0.4210298839367932,0.1327513653581914,0.3253454519370531,0,0.5668064084947779,0.5189412212840676,0.1035490271006033,0,0.8323623079865697,0.7729499331711494,0.2586323695977937,0,0.5350715415061156,0.269073785069207,0.3901436944965641,0,833.6630036630037,745.4212454212454,830.4395604395604,821.978021978022,572.5641025641025,-0.068909,0.079224,0.925720,5.749664,29.099731,-7.708588,316703.296703,142629304.029304,61929597.069597,93.540649,1,2,1,1,2,25.000000
2025-11-11 13:55:37.272,0.7538768819007898,0.9986279912201006,1.176602567233957,0,0.4210298839367932,0.7125590444415918,1.185812610055884,0,0.5668064084947779,0.498283749136225,1.045107789839683,0,0.8323623079865697,0.272722683783391,0.1833239021314095,0,0.5350715415061156,-0.01826711721913182,0.02880389126524734,0,750.6593406593407,731.7216117216118,825.6043956043957,817.1428571428571,1017.802197802198,-0.369934,0.070984,0.934998,-2.257996,-7.088013,-6.474915,339267.399267,141111062.271062,61075384.615385,93.540649,1,2,1,1,2,25.000000
2025-11-11 13:55:38.272,1.76905077551861,0.5722652161486599,1.087824401599609,0,1.190244259961162,0.2740274710797243,0.2633110030932277,0,1.068355845448482,0.5571169691340945,0.525537737386982,0,0.9341019239446866,0.4608127119002916,0.3634722854008753,0,0.4471540626179898,-0.04665710784010124,-0.0357655332960984,0,677.3260073260074,732.5274725274726,848.1684981684982,757.5091575091575,771.6117216117216,-0.268433,-0.051941,0.999207,-0.478516,-2.773895,1.241150,336043.956044,141528498.168498,61262344.322344,93.540649,1,1,1,1,1,25.000000
2025-11-11 13:55:38.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 13:55:39.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 13:55:39.272,1.793488307504003,0.6624096050470918,0.9542866232211357,0,1.205282745698042,0.4313361929886583,0.4161432526879835,0,0.8787088759480063,0.5536982693190795,0.5202803048105321,0,0.9316149733138154,0.3894556206690472,0.4216614829549444,0,0.4736415893476315,-0.1030737944239438,0.04536276536897023,0,826.8131868131868,758.7179487179487,731.7216117216118,819.1575091575091,552.014652014652,-0.076477,-0.013794,0.984497,-3.641205,26.423035,3.955231,320732.600733,144030695.970696,62753992.673993,93.540649,1,1,1,1,1,25.000000
2025-11-11 13:55:40.272,1.793488307504003,0.7268530176055501,0.9451325429465668,0,1.205282745698042,0.530365029736775,0.4825993749319309,0,0.8787088759480063,0.4551371137454261,0.5173643464740481,0,0.9316149733138154,0.2964598228709805,0.4471861466275363,0,0.4736415893476315,-0.1370544853323323,0.0712655012937041,0,818.7545787545788,743.4065934065934,819.96336996337,843.3333333333334,680.5494505494506,-0.119141,0.044861,0.993286,-1.181335,-3.940277,2.228088,322344.322344,142954065.934066,62143150.183150,93.540649,1,1,1,1,1,25.000000
2025-11-11 13:55:40.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 13:55:41.272,1.793488307504003,0.7268530176055501,0.9451325429465668,0,1.205282745698042,0.530365029736775,0.4825993749319309,0,0.8787088759480063,0.4551371137454261,0.5173643464740481,0,0.9316149733138154,0.2964598228709805,0.4471861466275363,0,0.4736415893476315,-0.1370544853323323,0.0712655012937041,0,826.8131868131868,751.8681318681319,826.4102564102565,825.6043956043957,719.2307692307693,-0.092712,0.060303,0.993225,-0.695343,-3.835602,-0.269165,319926.739927,142770329.670330,61961831.501832,93.540649,1,2,1,1,2,25.000000
2025-11-11 13:55:42.272,1.793488307504003,-0.06025099757714686,0.8912471840517932,0,1.205282745698042,-0.05443163173765832,0.7055306187241389,0,0.8787088759480063,0.3066586801554019,0.7212577638039882,0,0.9316149733138154,0.2054722495491012,0.0290608115422914,0,0.4736415893476315,-0.1208547565403618,-0.2149363885804651,0,812.7106227106227,744.6153846153846,823.1868131868132,822.3809523809524,517.3626373626374,-0.090698,0.062805,0.995544,-0.059814,-2.542114,-0.142059,317509.157509,142184468.864469,61671721.611722,102.142609,1,2,1,1,2,25.000000
