TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-11-11 10:18:49.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-135C
2025-11-11 10:18:50.190,1.639538395499844,1.232668346555389,0.7466360896942288,1.21251504062079,1.431590238295606,0.6392183658356525,0.6706794603055416,1.020086553323307,1.201759864671249,0.5517856102822599,0.3130892251996077,1.148243568656708,0.7302348130513935,0.3773911995528865,0.5864429586870417,0.7337078894763267,0.1524294011679322,-0.2524958573539757,0.1913625867338052,0.5456230606891479,803.040293040293,322.7472527472527,488.7545787545787,788.5347985347986,792.1611721611722,0.479858,0.282410,0.834961,15.230255,1.218719,47.492676,344102.564103,147776336.996337,113429743.589744,87.347855,1,1,4,4,1,55.000000
2025-11-11 10:18:50.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:18:51.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:18:51.182,1.772754767652897,1.232668346555389,0.7466360896942288,1.297231245194447,1.535669696384841,0.6392183658356525,0.6706794603055416,1.248896287304555,1.386024878408373,0.5517856102822599,0.3130892251996077,1.007809930316032,0.7282003485793657,0.3773911995528865,0.5864429586870417,0.5763216520491098,0.2655883824088504,-0.2524958573539757,0.1913625867338052,0.6158076198637876,806.2637362637363,1210.805860805861,666.0439560439561,839.7069597069598,694.6520146520147,0.303101,0.250366,1.007996,10.003967,1.951447,1.315918,435970.695971,148046300.366300,113655384.615385,96.451752,1,1,4,4,1,55.000000
2025-11-11 10:18:51.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:18:51.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2025-11-11 10:18:52.182,1.74773298629681,1.232668346555389,0.7466360896942288,1.297231245194447,1.591158636554354,0.6392183658356525,0.6706794603055416,1.248896287304555,1.468018544172709,0.5517856102822599,0.3130892251996077,1.007809930316032,0.7573344029966518,0.3773911995528865,0.5864429586870417,0.5763216520491098,0.2636614423318242,-0.2524958573539757,0.1913625867338052,0.6158076198637876,824.7985347985348,1632.271062271062,1193.076923076923,821.5750915750916,668.8644688644689,0.338135,0.020569,0.851440,-5.712280,-5.734711,-16.733093,323956.043956,149241391.941392,117516263.736264,96.451752,1,1,4,4,1,55.000000
2025-11-11 10:18:52.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2025-11-11 10:18:53.182,1.003381242871407,1.232668346555389,0.7466360896942288,1.128766801783559,1.243335185874823,0.6392183658356525,0.6706794603055416,1.197453044996644,1.252138303034396,0.5517856102822599,0.3130892251996077,0.8122678700477945,0.7970843114524507,0.3773911995528865,0.5864429586870417,0.5977079402717056,0.669400560983509,-0.2524958573539757,0.1913625867338052,-0.2685436516970419,848.5714285714286,1439.267399267399,917.0695970695971,832.0512820512821,787.7289377289378,0.345215,0.363403,0.885925,-11.073151,-1.914062,-32.965240,329597.069597,149875604.395604,120194945.054945,96.451752,1,1,4,4,1,55.000000
2025-11-11 10:18:53.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:18:53.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2025-11-11 10:18:54.182,1.187989204054331,1.232668346555389,0.7466360896942288,1.285779733334321,1.012953384834632,0.6392183658356525,0.6706794603055416,1.172819831028314,0.913653030106192,0.5517856102822599,0.3130892251996077,0.7349942948134343,0.5054162175332201,0.3773911995528865,0.5864429586870417,0.6163290260608694,0.3237913596082342,-0.2524958573539757,0.1913625867338052,-0.4032362498396148,583.4432234432235,728.4981684981685,890.4761904761905,597.948717948718,689.0109890109891,0.373352,0.161987,1.103760,-14.333038,8.276825,-52.382507,342490.842491,149381611.721612,118547765.567766,96.451752,1,1,4,4,1,55.000000
2025-11-11 10:18:54.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:18:55.182,1.187989204054331,1.232668346555389,0.7466360896942288,1.285779733334321,1.012953384834632,0.6392183658356525,0.6706794603055416,1.172819831028314,0.913653030106192,0.5517856102822599,0.3130892251996077,0.7349942948134343,0.5054162175332201,0.3773911995528865,0.5864429586870417,0.6163290260608694,0.3237913596082342,-0.2524958573539757,0.1913625867338052,-0.4032362498396148,760.3296703296703,0,135.7875457875458,769.1941391941392,601.1721611721612,0.444519,0.136536,0.884521,-21.099548,-2.452393,-20.665894,346520.146520,149267985.347985,118696043.956044,96.451752,1,1,4,4,1,55.000000
2025-11-11 10:18:56.183,1.391005965146577,1.232668346555389,0.7466360896942288,1.285779733334321,1.270969616260347,0.6392183658356525,0.6706794603055416,1.172819831028314,0.9068686963738279,0.5517856102822599,0.3130892251996077,0.7349942948134343,0.5609561866593157,0.3773911995528865,0.5864429586870417,0.6163290260608694,-0.01532297853158471,-0.2524958573539757,0.1913625867338052,-0.4032362498396148,765.9706959706959,458.5347985347985,435.5677655677656,779.6703296703297,762.3443223443223,0.362915,0.377136,0.863464,0.403748,-21.054688,-31.148376,339267.399267,149243003.663004,119426153.846154,96.451752,1,1,4,4,1,55.000000
2025-11-11 10:18:56.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2025-11-11 10:18:57.183,1.381554577206483,1.232668346555389,0.7466360896942288,1.285779733334321,1.210994791348709,0.6392183658356525,0.6706794603055416,1.172819831028314,0.9969832868859592,0.5517856102822599,0.3130892251996077,0.7349942948134343,0.554597402747584,0.3773911995528865,0.5864429586870417,0.6163290260608694,0.01011007041634394,-0.2524958573539757,0.1913625867338052,-0.4032362498396148,899.3406593406594,1002.490842490843,954.5421245421246,886.4468864468864,906.5934065934066,0.309448,-0.031677,0.863708,-34.565277,5.061798,-47.193604,320732.600733,149012527.472527,118870109.890110,96.451752,1,1,4,4,1,55.000000
2025-11-11 10:18:57.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:18:58.182,1.338312457665325,1.232668346555389,0.7466360896942288,1.285779733334321,0.9499442274157054,0.6392183658356525,0.6706794603055416,1.172819831028314,0.9524077559383434,0.5517856102822599,0.3130892251996077,0.7349942948134343,0.4671400640334752,0.3773911995528865,0.5864429586870417,0.6163290260608694,0.02197012192187765,-0.2524958573539757,0.1913625867338052,-0.4032362498396148,799.0109890109891,0,312.6739926739927,796.996336996337,593.5164835164835,0.439819,0.310303,0.842529,-16.359253,-38.288727,-40.569153,328791.208791,149090695.970696,119226300.366300,88.936913,1,1,4,4,1,55.000000
2025-11-11 10:18:58.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:18:59.182,1.338312457665325,1.232668346555389,0.7466360896942288,1.285779733334321,0.9499442274157054,0.6392183658356525,0.6706794603055416,1.172819831028314,0.9524077559383434,0.5517856102822599,0.3130892251996077,0.7349942948134343,0.4671400640334752,0.3773911995528865,0.5864429586870417,0.6163290260608694,0.02197012192187765,-0.2524958573539757,0.1913625867338052,-0.4032362498396148,763.956043956044,203.4798534798535,456.5201465201465,772.014652014652,786.9230769230769,0.356567,0.072205,0.896545,-7.454376,0.276642,-10.901184,342490.842491,149138241.758242,118813699.633700,88.671822,1,2,4,4,2,55.000000
2025-11-11 10:18:59.380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:19:00.183,1.338312457665325,1.232668346555389,0.7466360896942288,1.285779733334321,0.9499442274157054,0.6392183658356525,0.6706794603055416,1.172819831028314,0.9524077559383434,0.5517856102822599,0.3130892251996077,0.7349942948134343,0.4671400640334752,0.3773911995528865,0.5864429586870417,0.6163290260608694,0.02197012192187765,-0.2524958573539757,0.1913625867338052,-0.4032362498396148,790.5494505494506,737.7655677655678,731.3186813186813,800.6227106227107,766.7765567765568,0.446411,0.312073,0.866638,9.308624,-6.953430,7.282410,406959.706960,149861098.901099,122431208.791209,84.808029,1,2,4,4,2,55.000000
2025-11-11 10:19:00.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:19:01.183,1.338312457665325,1.232668346555389,0.7466360896942288,1.285779733334321,0.9499442274157054,0.6392183658356525,0.6706794603055416,1.172819831028314,0.9524077559383434,0.5517856102822599,0.3130892251996077,0.7349942948134343,0.4671400640334752,0.3773911995528865,0.5864429586870417,0.6163290260608694,0.02197012192187765,-0.2524958573539757,0.1913625867338052,-0.4032362498396148,759.92673992674,1360.695970695971,919.0842490842491,747.4358974358975,606.4102564102565,0.399109,-0.051636,0.837097,5.293579,2.011261,6.893616,617289.377289,150937728.937729,126702271.062271,79.840652,1,2,4,4,2,55.000000
2025-11-11 10:19:01.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 10:19:01.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
