TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-11-11 12:24:17.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-135C
2025-11-11 12:24:17.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 12:24:17.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 12:24:18.009,0.3370088476805214,0.74262848454139,0.3842928714167578,0,0.4565037928714311,0.3943144520343411,-0.1275116262761147,0,0.9100943831235767,0.3418173605311309,0.1871785073393316,0,1.095412278632265,0.6102112546713944,0.5851883600625458,0,0.7036876229919728,0.6849350687777622,0.3790099662711523,0,766.3736263736264,800.6227106227107,734.9450549450549,750.6593406593407,569.3406593406594,-0.155884,0.146179,0.971802,-1.136475,-6.542206,-1.547699,473040.293040,170289670.329670,114362930.402930,78.783241,1,2,1,1,2,40.000000
2025-11-11 12:24:18.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 12:24:19.009,0.3370088476805214,0.6949757555478672,0.3842928714167578,0,0.4565037928714311,0.2106757724965324,-0.1275116262761147,0,0.9100943831235767,0.5922180324422421,0.1871785073393316,0,1.095412278632265,0.7817088934004804,0.5851883600625458,0,0.7036876229919728,0.6346052936138669,0.3790099662711523,0,786.9230769230769,814.7252747252747,755.8974358974359,817.5457875457876,910.2197802197802,-0.127380,0.226868,0.978577,6.317902,4.575806,1.001892,500439.560440,170270329.670330,114636923.076923,75.059570,1,2,1,1,2,40.000000
2025-11-11 12:24:20.009,0.3370088476805214,0.8853204272814257,0.3842928714167578,0,0.4565037928714311,0.60264226250562,-0.1275116262761147,0,0.9100943831235767,0.6633002675007744,0.1871785073393316,0,1.095412278632265,0.8094235830128584,0.5851883600625458,0,0.7036876229919728,0.4843847673979411,0.3790099662711523,0,773.2234432234433,808.6813186813187,740.989010989011,643.8827838827839,1036.739926739927,-0.193054,0.119141,0.982117,2.243042,-9.106750,-5.659943,484322.344322,170342051.282051,115051941.391941,71.672188,1,2,1,1,2,40.000000
2025-11-11 12:24:20.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 12:24:21.008,0.3370088476805214,0.8772255893000257,0.5372220269167287,0,0.4565037928714311,0.7919829282334734,0.4409340052079801,0,0.9100943831235767,0.7218354274895612,0.9446022906212351,0,1.095412278632265,0.7461496764149683,0.5524381301844598,0,0.7036876229919728,0.1874305060141336,0.3421343918320644,0,792.967032967033,822.7838827838829,772.014652014652,784.1025641025641,664.4322344322344,-0.145813,0.136963,0.989197,0.314026,-5.510406,-0.964508,458534.798535,170036630.036630,114831135.531136,70.217621,1,2,1,1,2,40.000000
2025-11-11 12:24:21.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 12:24:21.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
