TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-11-11 09:40:54.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-135C
2025-11-11 09:40:54.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:40:54.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:40:55.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:40:55.765,1.164700882417213,1.435336825179985,0.9317031577119763,0.8523836079839274,0.5261847069917984,1.082672751318963,1.043217358245895,0.4586221823798644,1.327563850966944,0.617415359882767,0.6244075133215478,0.6550618817096068,1.184060635618346,0.4210160837722192,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.04847758469537233,0.1809748712318585,0.8512853774316512,880.8058608058608,789.7435897435897,873.1501831501831,837.2893772893773,917.4725274725275,0.041321,-0.056152,0.962830,-11.873169,-3.312225,27.716522,316703.296703,148119633.699634,96649304.029304,89.698586,1,2,1,1,2,85.000000
2025-11-11 09:40:56.755,1.164700882417213,1.091655681279736,0.9317031577119763,0.8523836079839274,0.5261847069917984,0.808958721029519,1.043217358245895,0.4586221823798644,1.327563850966944,0.6828064954729767,0.6244075133215478,0.6550618817096068,1.184060635618346,0.3600005820629045,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.1753791234784061,0.1809748712318585,0.8512853774316512,791.7582417582418,793.7728937728938,826.007326007326,813.5164835164835,611.2454212454213,0.031799,0.165344,0.975037,-1.966400,-1.345825,18.220978,312673.992674,148319487.179487,96445421.245421,92.104965,1,2,1,1,2,85.000000
2025-11-11 09:40:57.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:40:57.754,1.164700882417213,0.6013196804272448,0.9317031577119763,0.8523836079839274,0.5261847069917984,0.4907659932893053,1.043217358245895,0.4586221823798644,1.327563850966944,0.7358285749047336,0.6244075133215478,0.6550618817096068,1.184060635618346,0.358667073147311,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.3148755104041622,0.1809748712318585,0.8512853774316512,810.2930402930403,776.4468864468864,718.021978021978,792.1611721611722,857.032967032967,-0.051453,0.035339,1.004089,-5.016937,9.832001,14.519958,312673.992674,147518461.538462,95841831.501832,96.501740,1,2,1,1,2,85.000000
2025-11-11 09:40:58.755,1.164700882417213,1.0247488525099,0.9317031577119763,0.8523836079839274,0.5261847069917984,0.6184264574285706,1.043217358245895,0.4586221823798644,1.327563850966944,0.7947802818765557,0.6244075133215478,0.6550618817096068,1.184060635618346,0.5879467056490167,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.1590373089277617,0.1809748712318585,0.8512853774316512,791.3553113553114,794.5787545787546,769.1941391941392,865.8974358974359,641.0622710622711,0.102478,0.088867,0.991882,-6.430054,6.878662,4.755249,310256.410256,147184835.164835,95687912.087912,96.501740,1,2,1,1,2,85.000000
2025-11-11 09:40:59.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:40:59.755,1.164700882417213,0.9111718130057355,0.9317031577119763,0.8523836079839274,0.5261847069917984,0.3360212974831601,1.043217358245895,0.4586221823798644,1.327563850966944,0.6265875825982115,0.6244075133215478,0.6550618817096068,1.184060635618346,0.5263808493988167,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.3111475553615911,0.1809748712318585,0.8512853774316512,830.0366300366301,790.5494505494506,996.8498168498169,815.934065934066,585.0549450549451,0.048523,0.175293,0.913940,10.893707,-3.200073,-12.261963,309450.549451,146881025.641026,95424395.604396,87.950424,1,2,1,1,2,85.000000
2025-11-11 09:40:59.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:41:00.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2025-11-11 09:41:00.755,1.164700882417213,0.93441287002902,0.9317031577119763,0.8523836079839274,0.5261847069917984,0.4183325354532766,1.043217358245895,0.4586221823798644,1.327563850966944,0.7095049136013302,0.6244075133215478,0.6550618817096068,1.184060635618346,0.5938823612584121,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.3793200307190719,0.1809748712318585,0.8512853774316512,745.8241758241759,785.3113553113553,823.1868131868132,775.6410256410256,716.8131868131868,-0.023071,0.005066,0.984863,-0.433655,3.611298,-21.862183,308644.688645,146755311.355311,95312380.952381,87.950424,1,2,1,1,2,85.000000
2025-11-11 09:41:01.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:41:01.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:41:01.755,1.164700882417213,0.9165823012125836,0.9317031577119763,0.8523836079839274,0.5261847069917984,0.5818787374905319,1.043217358245895,0.4586221823798644,1.327563850966944,0.8963493313970602,0.6244075133215478,0.6550618817096068,1.184060635618346,0.7424493917612692,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.3955519018801029,0.1809748712318585,0.8512853774316512,756.3003663003664,794.5787545787546,1058.095238095238,765.9706959706959,968.2417582417582,-0.056274,0.114807,0.988220,-7.633820,11.903076,-3.252411,316703.296703,146384615.384615,94868351.648352,95.183914,1,2,1,1,2,85.000000
2025-11-11 09:41:02.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-11-11 09:41:02.760,1.164700882417213,0.6995206795612924,0.9317031577119763,0.8523836079839274,0.5261847069917984,0.2611904417553302,1.043217358245895,0.4586221823798644,1.327563850966944,0.8933001718781112,0.6244075133215478,0.6550618817096068,1.184060635618346,0.7853298122050927,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.5236522425468919,0.1809748712318585,0.8512853774316512,832.8571428571429,808.2783882783883,821.1721611721612,784.9084249084249,654.3589743589744,-0.279785,0.124573,0.860596,33.772736,3.730927,-18.998566,331208.791209,145906739.926740,94355824.175824,95.064987,1,2,1,1,2,85.000000
2025-11-11 09:41:03.755,1.164700882417213,0.6225314159759673,0.9317031577119763,0.8523836079839274,0.5261847069917984,0.41727944242007,1.043217358245895,0.4586221823798644,1.327563850966944,0.6894203274435825,0.6244075133215478,0.6550618817096068,1.184060635618346,0.873168239370461,0.6786677024138555,0.9171715103255478,0.9141324211566778,0.8161437752147882,0.1809748712318585,0.8512853774316512,806.2637362637363,789.3406593406594,728.4981684981685,765.1648351648352,655.1648351648352,-0.099976,0.017273,0.990417,15.783539,-29.615631,-28.464203,369890.109890,146336263.736264,94505714.285714,95.503326,1,2,1,1,2,85.000000
